Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR3471921,07/09/2016 16:09,03/05/2016 10:46,37403917,3777795617,0,101,1642,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3471921,SRX1739279,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419485,SAMN04933076,simple,9606,Homo sapiens,GSM2141536,,,,,,,no,,,,,GEO,SRA422927,,public,1B1E0A6B34C395755C3AF4B31781C55D,0DA20E0B4C04E937DFA7C2CBF7BB1F11
SRR3471922,07/09/2016 16:09,03/05/2016 10:39,37121662,3749287862,0,101,1636,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3471922,SRX1739280,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419486,SAMN04933077,simple,9606,Homo sapiens,GSM2141537,,,,,,,no,,,,,GEO,SRA422927,,public,4DDDF8657FCBF79F40A3F40E02B3849C,40F1B6CAC4C2CEA04E72336447419AA5
SRR3471923,07/09/2016 16:09,03/05/2016 10:47,34474091,3481883191,0,101,1486,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003390/SRR3471923,SRX1739281,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419487,SAMN04932810,simple,9606,Homo sapiens,GSM2141538,,,,,,,no,,,,,GEO,SRA422927,,public,53D9EADF9C169936B1A9B00D2F482B01,605E08CABD75DEC3309F8E37C83FA6EF
SRR3471824,07/09/2016 16:09,03/05/2016 10:42,38844041,3923248141,0,101,1310,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003390/SRR3471824,SRX1739182,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419388,SAMN04933036,simple,9606,Homo sapiens,GSM2141439,,,,,,,no,,,,,GEO,SRA422927,,public,0D4609065045F0BB08B4D35AD2BA204B,E674949979EF7E541294A44244072E8F
SRR3471825,07/09/2016 16:09,03/05/2016 10:34,38077141,3845791241,0,101,1281,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3471825,SRX1739183,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419389,SAMN04933037,simple,9606,Homo sapiens,GSM2141440,,,,,,,no,,,,,GEO,SRA422927,,public,BB934796552424CE3133E3768DC84F80,49D3750C17236F55B0A714001CF44E81
SRR3471826,07/09/2016 16:09,03/05/2016 10:34,41445969,4186042869,0,101,1374,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3471826,SRX1739184,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419390,SAMN04933038,simple,9606,Homo sapiens,GSM2141441,,,,,,,no,,,,,GEO,SRA422927,,public,59150F917201D3348DBBF945836FD668,787D8FE2DFF22A8881AC88BB42B24B1E
SRR3471827,07/09/2016 16:09,03/05/2016 10:33,36349253,3671274553,0,101,1213,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003390/SRR3471827,SRX1739185,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419391,SAMN04933039,simple,9606,Homo sapiens,GSM2141442,,,,,,,no,,,,,GEO,SRA422927,,public,1F3F8D62FF53710672FF7A6F1D9FC78D,8BC3B6BFCF4895F610260C3E985D1A42
SRR3471828,07/09/2016 16:09,03/05/2016 10:34,36010599,3637070499,0,101,1202,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3471828,SRX1739186,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419392,SAMN04933040,simple,9606,Homo sapiens,GSM2141443,,,,,,,no,,,,,GEO,SRA422927,,public,A383878C1C5F0A197A1D3C427F95C6E9,095A0668B29C9CA8C969EFDCC9E9DC30
SRR3471829,07/09/2016 16:09,03/05/2016 10:36,49155417,4964697117,0,101,1623,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3471829,SRX1739187,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419394,SAMN04932751,simple,9606,Homo sapiens,GSM2141444,,,,,,,no,,,,,GEO,SRA422927,,public,A45C122994E30C09080EB4274F8E30DC,A34C71607FE0C37973BDD45EAEB90F18
SRR3471830,07/09/2016 16:09,03/05/2016 10:35,41407930,4182200930,0,101,1390,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003390/SRR3471830,SRX1739188,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419393,SAMN04932752,simple,9606,Homo sapiens,GSM2141445,,,,,,,no,,,,,GEO,SRA422927,,public,EBC32767BCA313FBC8AF0D80B690FD79,30D936A1E2596718C7F11B970E694B7A
SRR3471831,07/09/2016 16:09,03/05/2016 10:34,38241989,3862440889,0,101,1278,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3471831,SRX1739189,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419395,SAMN04932759,simple,9606,Homo sapiens,GSM2141446,,,,,,,no,,,,,GEO,SRA422927,,public,5BFE1CB34E2581C2191F47419F6072AB,E01359FF9AB93D5C22A967C667CDFCF2
SRR3471832,07/09/2016 16:09,03/05/2016 10:35,41456510,4187107510,0,101,1390,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3471832,SRX1739190,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419396,SAMN04932760,simple,9606,Homo sapiens,GSM2141447,,,,,,,no,,,,,GEO,SRA422927,,public,7D924201DF7E485131D2384D60A4BCC5,6290430F34F41BBC142BD302327F620E
SRR3471833,07/09/2016 16:09,03/05/2016 10:36,46919934,4738913334,0,101,1573,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003390/SRR3471833,SRX1739191,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419397,SAMN04932753,simple,9606,Homo sapiens,GSM2141448,,,,,,,no,,,,,GEO,SRA422927,,public,9CDDCBB09363AB9728060DCE349CAB01,3D439B183C4B75F8AF8B69D93D91CF12
SRR3471834,07/09/2016 16:09,03/05/2016 10:35,42008279,4242836179,0,101,1410,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3471834,SRX1739192,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419398,SAMN04932754,simple,9606,Homo sapiens,GSM2141449,,,,,,,no,,,,,GEO,SRA422927,,public,A08E961086F5C023E0A40E30EDB4294B,EED260A13B33B8639163D0792B3E7616
SRR3471835,07/09/2016 16:09,03/05/2016 10:34,39733022,4013035222,0,101,1318,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003390/SRR3471835,SRX1739193,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419399,SAMN04932755,simple,9606,Homo sapiens,GSM2141450,,,,,,,no,,,,,GEO,SRA422927,,public,6F11D7779952F585B9ECAEE07B587557,8AC029507C211A50CCA8C74FD9FD43BF
SRR3471836,07/09/2016 16:09,03/05/2016 10:35,40383495,4078732995,0,101,1340,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003390/SRR3471836,SRX1739194,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419400,SAMN04932756,simple,9606,Homo sapiens,GSM2141451,,,,,,,no,,,,,GEO,SRA422927,,public,2BE9D4BE6EAACD6A435954F432865AB5,3E9F73D3833E8859C07E60CDCE3A30E6
SRR3471837,07/09/2016 16:09,03/05/2016 10:35,41644472,4206091672,0,101,1376,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003390/SRR3471837,SRX1739195,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419401,SAMN04932757,simple,9606,Homo sapiens,GSM2141452,,,,,,,no,,,,,GEO,SRA422927,,public,766411900B16775D3BD561D3E5B5FD3C,671B205BDCD300724830DEADB3138939
SRR3471838,07/09/2016 16:09,03/05/2016 10:33,34598080,3494406080,0,101,1133,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003390/SRR3471838,SRX1739196,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419405,SAMN04932758,simple,9606,Homo sapiens,GSM2141453,,,,,,,no,,,,,GEO,SRA422927,,public,19E6AA462C4C9F953C976BFDC988840E,B85D2EA0D8AAFEC79F29DC789F06DDD1
SRR3471839,07/09/2016 16:09,03/05/2016 10:34,33655864,3399242264,0,101,1103,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3471839,SRX1739197,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419403,SAMN04932761,simple,9606,Homo sapiens,GSM2141454,,,,,,,no,,,,,GEO,SRA422927,,public,DE4782803A2A59CD404C745F92CFE184,676B578010434856382D33BF09762A1F
SRR3471840,07/09/2016 16:09,03/05/2016 10:35,40637594,4104396994,0,101,1326,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003390/SRR3471840,SRX1739198,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419404,SAMN04932762,simple,9606,Homo sapiens,GSM2141455,,,,,,,no,,,,,GEO,SRA422927,,public,AE23F483B79D798952C14170932C5B3E,FEE1992E6BDEC88AEB804B9B04C10605
SRR3471841,07/09/2016 16:09,03/05/2016 10:33,35132752,3548407952,0,101,1134,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003390/SRR3471841,SRX1739199,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419402,SAMN04932763,simple,9606,Homo sapiens,GSM2141456,,,,,,,no,,,,,GEO,SRA422927,,public,90B819B918F6C2F3F3C8CA03B48F200B,BA91EF855235FCA64E6FB216326D0357
SRR3471842,07/09/2016 16:09,03/05/2016 10:41,33992282,3433220482,0,101,1102,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003390/SRR3471842,SRX1739200,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419407,SAMN04932764,simple,9606,Homo sapiens,GSM2141457,,,,,,,no,,,,,GEO,SRA422927,,public,02FCE5BA3585994393FA52883C629834,9EB6BF43E4C8763505C6389AA3989C0B
SRR3471843,07/09/2016 16:09,03/05/2016 10:34,38261842,3864446042,0,101,1246,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3471843,SRX1739201,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419406,SAMN04932765,simple,9606,Homo sapiens,GSM2141458,,,,,,,no,,,,,GEO,SRA422927,,public,C0CB384AED8117C867B067A9D40A7514,473306E8D193845CB1D37AA49ED9BE89
SRR3471844,07/09/2016 16:09,03/05/2016 10:34,36909508,3727860308,0,101,1192,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3471844,SRX1739202,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419408,SAMN04932766,simple,9606,Homo sapiens,GSM2141459,,,,,,,no,,,,,GEO,SRA422927,,public,C0B4E2A23E5BE12538A75D2367E9002B,330154BE6D756B1C12F91B8F6857D5D6
SRR3471845,07/09/2016 16:09,03/05/2016 10:34,35314920,3566806920,0,101,1140,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3471845,SRX1739203,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419410,SAMN04932767,simple,9606,Homo sapiens,GSM2141460,,,,,,,no,,,,,GEO,SRA422927,,public,AEEC39B99FD5E117A20533139BE17EF4,0E58A06EC5C8D4DD0CD7D9611657E218
SRR3471846,07/09/2016 16:09,03/05/2016 10:34,37513601,3788873701,0,101,1206,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003390/SRR3471846,SRX1739204,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419409,SAMN04932768,simple,9606,Homo sapiens,GSM2141461,,,,,,,no,,,,,GEO,SRA422927,,public,971127FAF93D9C146FFD5ABB8BCF34EE,4BCB840012FDF3EC7E3D5605F337F14B
SRR3471847,07/09/2016 16:09,03/05/2016 10:34,35075922,3542668122,0,101,1133,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003390/SRR3471847,SRX1739205,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419412,SAMN04932769,simple,9606,Homo sapiens,GSM2141462,,,,,,,no,,,,,GEO,SRA422927,,public,D1C3E5EDA5E8326842453B5AB617BE70,BD127DBC2A52CDA56E96ADC10327A608
SRR3471848,07/09/2016 16:09,03/05/2016 10:34,35603421,3595945521,0,101,1151,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3471848,SRX1739206,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419411,SAMN04932770,simple,9606,Homo sapiens,GSM2141463,,,,,,,no,,,,,GEO,SRA422927,,public,4098EA4BE68EC3E23A4F380793ABCF6E,8D26545872CA8248407EED3F96547713
SRR3471849,07/09/2016 16:09,03/05/2016 10:34,32710458,3303756258,0,101,1053,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3471849,SRX1739207,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419414,SAMN04932771,simple,9606,Homo sapiens,GSM2141464,,,,,,,no,,,,,GEO,SRA422927,,public,8B666EF60203E41894294F1CB4865CDF,04DDA1AEEA30BC7FFDF6F9F9285BDD80
SRR3471850,07/09/2016 16:09,03/05/2016 10:35,38307632,3869070832,0,101,1252,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003390/SRR3471850,SRX1739208,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419413,SAMN04932772,simple,9606,Homo sapiens,GSM2141465,,,,,,,no,,,,,GEO,SRA422927,,public,052C17A0B51F6B4260CF269A62EB4190,37D358BDC07E4BC99423F2423690B863
SRR3471851,07/09/2016 16:09,03/05/2016 10:35,39207476,3959955076,0,101,1307,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003390/SRR3471851,SRX1739209,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419415,SAMN04932773,simple,9606,Homo sapiens,GSM2141466,,,,,,,no,,,,,GEO,SRA422927,,public,3F9CB8F79DEE23577AC2655B5D6C3279,FDB99E38897E8A49877A08CBA5F13D4C
SRR3471852,07/09/2016 16:09,03/05/2016 10:34,30049835,3035033335,0,101,1032,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3471852,SRX1739210,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419416,SAMN04932774,simple,9606,Homo sapiens,GSM2141467,,,,,,,no,,,,,GEO,SRA422927,,public,DD38B44B0B20B3B754240B3B95E84755,DEC78A1E17FE3433A06E8A0ED575633D
SRR3471853,07/09/2016 16:09,03/05/2016 10:35,38378966,3876275566,0,101,1272,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3471853,SRX1739211,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419418,SAMN04932775,simple,9606,Homo sapiens,GSM2141468,,,,,,,no,,,,,GEO,SRA422927,,public,5EB4C209768695CCF78D42F9DB3D36CB,B97333067FB5B1C7BF7441BAA421E151
SRR3471854,07/09/2016 16:09,03/05/2016 10:34,35625297,3598154997,0,101,1175,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003390/SRR3471854,SRX1739212,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419417,SAMN04932776,simple,9606,Homo sapiens,GSM2141469,,,,,,,no,,,,,GEO,SRA422927,,public,F68D27F5880A10B29D10C00804F254D5,DC77CCEE4C1CF0BAC79461C8F7B3D705
SRR3471855,07/09/2016 16:09,03/05/2016 10:36,38628436,3901472036,0,101,1273,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3471855,SRX1739213,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419419,SAMN04932777,simple,9606,Homo sapiens,GSM2141470,,,,,,,no,,,,,GEO,SRA422927,,public,7578E500318E20354C3B05A9EA284A02,0E5413B1939F14774F6FE1B1848C4B27
SRR3471856,07/09/2016 16:09,03/05/2016 10:36,40843166,4125159766,0,101,1372,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3471856,SRX1739214,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419420,SAMN04932778,simple,9606,Homo sapiens,GSM2141471,,,,,,,no,,,,,GEO,SRA422927,,public,45E1D31735FBA0338151B2A78F14C26E,3A9664CBA0A1F28F32FBAB79E92C805A
SRR3471857,07/09/2016 16:09,03/05/2016 10:36,42885016,4331386616,0,101,1443,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003390/SRR3471857,SRX1739215,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419421,SAMN04932779,simple,9606,Homo sapiens,GSM2141472,,,,,,,no,,,,,GEO,SRA422927,,public,06D0BACAA616578A86575BE79A78D46F,6752628023EA284F0981F812F7EB7656
SRR3471858,07/09/2016 16:09,03/05/2016 10:35,37472964,3784769364,0,101,1265,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3471858,SRX1739216,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419422,SAMN04932780,simple,9606,Homo sapiens,GSM2141473,,,,,,,no,,,,,GEO,SRA422927,,public,868F343D7D5345EE217D347D95A376D4,56BBF094E733BB543C6C2B1C0853FD75
SRR3471859,07/09/2016 16:09,03/05/2016 10:35,32155681,3247723781,0,101,1043,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003390/SRR3471859,SRX1739217,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419423,SAMN04932871,simple,9606,Homo sapiens,GSM2141474,,,,,,,no,,,,,GEO,SRA422927,,public,38C77DF4AE15BCB092D2F25907821685,25D9C6419722912CCA2295FBFAC9F1B0
SRR3471860,07/09/2016 16:09,03/05/2016 10:34,31190228,3150213028,0,101,1009,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/003390/SRR3471860,SRX1739218,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419424,SAMN04932872,simple,9606,Homo sapiens,GSM2141475,,,,,,,no,,,,,GEO,SRA422927,,public,384BBDA9A3370F27612512250510E24D,5D5BA61EAC390A2CA87A3A1EB9755DA5
SRR3471861,07/09/2016 16:09,03/05/2016 10:35,41233226,4164555826,0,101,1337,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3471861,SRX1739219,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419425,SAMN04932873,simple,9606,Homo sapiens,GSM2141476,,,,,,,no,,,,,GEO,SRA422927,,public,4236CDCEE9691FD02E9C42C08310697E,CCD3F533B43720FB7039A68D9585E3D2
SRR3471862,07/09/2016 16:09,03/05/2016 10:41,39773919,4017165819,0,101,1354,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3471862,SRX1739220,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419426,SAMN04932874,simple,9606,Homo sapiens,GSM2141477,,,,,,,no,,,,,GEO,SRA422927,,public,9BF9A5697001D27C71C533D74ED81B85,7CB57FF89BA717A6B9BC6B57E15C4D30
SRR3471863,07/09/2016 16:09,03/05/2016 10:34,31325134,3163838534,0,101,1006,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/003390/SRR3471863,SRX1739221,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419427,SAMN04932875,simple,9606,Homo sapiens,GSM2141478,,,,,,,no,,,,,GEO,SRA422927,,public,60B6211DA5025E148C2BB7B8D76EF4A4,A02D9655B030E83DBD5A01B0BCD5CC2F
SRR3471764,07/09/2016 16:09,03/05/2016 12:05,35165778,3516577800,0,100,2423,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003390/SRR3471764,SRX1739122,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP074274,PRJNA320361,2,320361,SRS1419326,SAMN04932866,simple,9606,Homo sapiens,GSM2141379,,,,,,,no,,,,,GEO,SRA422927,,public,DDEE68C90F09F53B55C066C401A28E51,32B3AFE422AABAEC100FDB67D79F9559
SRR3471765,07/09/2016 16:09,03/05/2016 11:56,27641418,2764141800,0,100,1909,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3471765,SRX1739123,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP074274,PRJNA320361,2,320361,SRS1419329,SAMN04932867,simple,9606,Homo sapiens,GSM2141380,,,,,,,no,,,,,GEO,SRA422927,,public,C35DFAC472581AB2191C62DCEA49F1B9,353391E2E8A8B5655A77845A1BD3561A
SRR3471766,07/09/2016 16:09,03/05/2016 12:00,36155342,3615534200,0,100,2491,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3471766,SRX1739124,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP074274,PRJNA320361,2,320361,SRS1419330,SAMN04932868,simple,9606,Homo sapiens,GSM2141381,,,,,,,no,,,,,GEO,SRA422927,,public,7D74177AA12CE6F32D69D571EF633386,A8F4AC5A542EE1C031A8EC594FD93A3F
SRR3471767,07/09/2016 16:09,03/05/2016 13:41,33856125,3385612500,0,100,2333,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3471767,SRX1739125,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP074274,PRJNA320361,2,320361,SRS1419331,SAMN04932869,simple,9606,Homo sapiens,GSM2141382,,,,,,,no,,,,,GEO,SRA422927,,public,4D77238C40B43B2E41FF84372DB24855,731F7EF4EE3369026708BAF9CB71C0CF
SRR3471768,07/09/2016 16:09,03/05/2016 12:02,37487413,3748741300,0,100,2592,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3471768,SRX1739126,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP074274,PRJNA320361,2,320361,SRS1419334,SAMN04932870,simple,9606,Homo sapiens,GSM2141383,,,,,,,no,,,,,GEO,SRA422927,,public,0E7CC12BF323C5698D54009B2602C887,E5AC5776994975EADFB8EFB314CCD0F8
